1202									
732	3578.11	4064540	1.03858	0.79973	3452.1	0.000769541	0.929671	5.9991	3.00318
738	3574.11	4063940	1.04233	0.670935	3477.56	0.000760153	1.58167	2.75794	2.99298
744	3408.99	4063700	1.04287	0.887352	3495.88	0.000959362	1.02975	2.14798	3.00444
750	3523.48	4063400	1.04402	0.678639	3518.87	0.000927664	2.60198	5.84466	3.00873
756	3680.24	4063070	1.07037	1.37014	3543.27	0.000927047	1.00306	3.47803	2.99039
762	3574.53	4062780	1.07199	1.02346	3568.71	0.000851241	1.23351	3.04351	3.01278
768	3424.45	4062370	1.07472	0.790509	3593.75	0.000849898	0.423808	5.61663	3.00689
774	3890.18	4062100	1.0883	0.998786	3612.97	0.000844602	0.965055	4.56494	3.00986
780	3641.45	4062110	1.09324	0.859785	3634.86	0.000789488	1.12429	4.68557	2.99946
786	3635.33	4061650	1.10803	0.756739	3659.15	0.000739929	1.17197	2.62943	3.01037
792	3735.46	4061650	1.10443	0.730488	3675.93	0.000773343	1.81791	3.80882	3.00831
798	3494.03	4061300	1.11408	1.03823	3701.43	0.000861862	1.66095	4.6267	3.006
804	3835.17	4060720	1.10222	0.841862	3725.02	0.000989807	0.967023	4.89617	3.00004
810	3784.86	4060610	1.10213	0.883483	3747.54	0.00119851	1E-010	4.29956	2.99128
816	4075.14	4060060	1.10871	1.17487	3769.05	0.00125457	0.754294	6.00625	2.99638
822	3712.31	4060050	1.12938	1.18462	3794.83	0.00128566	1.77613	4.76493	3.00359
828	3768.04	4059820	1.13579	1.04227	3820.15	0.00131984	2.01863	5.96059	3.00791
834	3967.78	4059330	1.14351	1.17634	3847.01	0.00135044	1.45149	3.54851	3.0005
840	3943.68	4058970	1.15279	0.805606	3869.48	0.00126907	1.38854	3.51954	2.99351
846	3779.91	4058530	1.16196	0.945623	3889.57	0.00130167	1E-010	6.03677	3.00261
852	3959.53	4058690	1.17089	0.733913	3913.3	0.00128241	0.517211	5.31572	3.00179
858	3892.34	4058090	1.16865	0.769147	3937.96	0.00126037	1.3568	4.83612	2.99787
864	4060.83	4058310	1.18979	1.0929	3963.81	0.00119092	0.910286	5.6994	2.99333
870	3887.63	4057700	1.18846	0.933823	3981.24	0.00126979	1.77968	6.00174	3.00154
876	4099.43	4057350	1.18854	0.827641	4007.29	0.00141118	1.96144	6.23434	3.00887
882	3841.88	4056910	1.21632	1.34513	4025.66	0.00132078	1.56955	4.21171	3.0028
888	3983.39	4056940	1.20943	1.05085	4055.04	0.00137248	2.17323	4.97852	3.01748
894	4204.04	4056650	1.21496	0.947777	4081.6	0.00146782	2.94023	5.95037	3.00578
900	4083.42	4055790	1.22124	0.773905	4102.71	0.00149315	3.45293	5.10975	3.00149
906	4065.58	4055630	1.24016	1.2956	4119.83	0.00138159	1.48021	6.22376	2.99616
912	4026.75	4055270	1.25108	1.3027	4143.94	0.00145038	0.606191	6.59186	3.00776
918	3970.57	4055160	1.25094	0.933612	4163.9	0.0015403	2.42625	4.68729	2.98641
924	4241	4054750	1.25564	1.14865	4184.99	0.00156417	1.12615	5.91027	2.99214
930	4430.11	4054050	1.26864	1.21524	4205.23	0.0015711	2.10988	5.58013	2.97414
936	4203.37	4053700	1.2921	0.920955	4231.12	0.0014922	2.13015	4.13376	3.00113
942	3950.2	4053390	1.29352	0.970537	4247.92	0.00148533	1.28339	6.00441	2.99715
948	4287.79	4053080	1.30299	0.947062	4268.45	0.00143743	1.66646	5.00912	2.99323
